text,label_name
yit kausta build commercial residential area,neutral
,neutral
munich 14 january bavaria industriekapital ag closed acquisition elcoteq communications technology gmbh germany approval,neutral
cash flow activities investments 0.8,neutral
cash flow activities investments 7.6 2.5,neutral
-- eqt partners salcomp swedish financial investor eqt partners selling majority stake mobile phone charger manufacturer salcomp nordic investment nordstjernan ab,neutral
taxes,neutral
review 48.2 taxes 1.2 1.4,neutral
"taxes 7,8",neutral
31.6 36.6 taxes 0.2 1.3,neutral
de issue benchmark 10 covered deal euros,neutral
continued development fully human antibody antibody program,neutral
taxes 11.1,neutral
westpac banking corp issue benchmark frn deal euros,neutral
pension insurance required diversify asset class,neutral
lemminkainen talo oy lahti office significant logistics premises constructor,neutral
marimekko aims expand distribution network primarily increasing number concept stores shop shops,neutral
marimekko operates industry changes climate reflected consumer demand,neutral
years color orange quality,neutral
enterprise value fray bentos pulp mill forestal oriental totals approximately euro1 .6 billion upm,neutral
unit major investment media scene,neutral
partly reflect government higher activity field dividend policy,neutral
agreement direct result lcc strategy plan announced earlier dean douglas lcc chief executive officer,neutral
,neutral
selling information systems development,neutral
"120 volunteers digicel employees manage distribution week distribute 19,000 150 organizations digicel ceo",neutral
come decision based preliminary economic operational environmental karvinen,neutral
april 2011 machinery rental ramirent hel rmr1v today acquired assets sector player sdm czech republic undisclosed sum,neutral
time investment fully leased tenants,neutral
filter pre process need processed processor network device,neutral
spokeswoman italian house declined comment settlement,neutral
total eur73 .7 provided secured senior debt syndicate involving pohjola bank hel poh1s arm nordea bank ab sto nda sampo bank hel samas,neutral
"total 15,000 citycon shares nominal value 1.35 subscribed 17 23 march 2006 exercising options based stock option plan 1999",neutral
total analysts real -- gave buy gave hold gave sell,neutral
abn 59 620 represent voting rights capital citycon,neutral
according financial sampo ceo wahlroos danish danske bank acquisition sampo bank largest cash deal economic history,neutral
according l+ñnnen tehtaat ceo matti karppinen l+ñnnen tehtaat sold majority feed grain quickly start look acquisitions,neutral
according scanfil chairman board jorma takanen look growth abroad,neutral
property investment citycon expand shopping center stockholm sweden,neutral
non recurring items amounted 20mn,neutral
acquisition basware preliminary pro forma 2005 preliminary pro forma amounts 7.1,neutral
sale outokumpu technology unit reduced 12 20 percent,neutral
transaction danske bank equal player nordic bank nordea nordic countries,neutral
ahlstrom headquartered helsinki global involved development manufacture marketing high performance fibre based materials,neutral
ahlstrom headquartered helsinki global leader development manufacture marketing high performance fibre based materials,neutral
ahlstrom corporation anne director financial communications distribution helsinki stock exchange main media ahlstrom brief ahlstrom leader development manufacture marketing high performance fiber based materials,neutral
ahlstrom corporation seppo cfo distribution main media wwwahlstromcom ahlstrom brief ahlstrom global leader development manufacture marketing high performance nonwovens specialty papers,neutral
ahlstrom corporation stock exchange announcement 10.30 total shares ahlstrom corporation subscribed option rights stock option programs 2001 ii 2001,neutral
aldata solution global engaged supplier consumer process optimization announced details dollars program,neutral
aldata solution thomas hoyer cfo information aldata solution thomas hoyer cfo tel +358 45 670 aldata brief aldata solution global leaders supply chain software retail wholesale logistics companies,neutral
alexandria va march 20 -- timo helsinki tapio espoo developed method mobility support internet type protocol traffic communication system,neutral
alexandria va nov 19 -- erkki aho developed method conjunction shoe press,neutral
alexandria va nov -- risto jari developed automated transportation system user controlled transport selection,neutral
financing,neutral
thirds olvi come outside,neutral
cba issue benchmark 10 fixed rate deal euros,neutral
amanda capital investments 22 private equity funds 200 companies mainly europe,neutral
industrial stocks metso added pct wartsila pct rautaruukki pct lower,neutral
paper issues stora enso little changed -- 0.08 pct upm kymmene 0.48 pct higher real added 0.50 pct,neutral
app coming soon,neutral
apple spokeswoman declined comment,neutral
analysts thomson financial expected revenue,neutral
250 reductions implemented pension arrangements,neutral
50 percent world ro ro fleet 25 years old needs environmental reasons,neutral
consequence merger number administration personnel factories reduced,neutral
result number personnel reduced 158,neutral
biomass locally rest plant fuel needs met peat,neutral
transaction ä+ñnekoski paper mill remained real ownership continued art production sappi long term contract,neutral
aspo structure operations developed predefined schedules,neutral
aspocomp headquartered helsinki develops interconnection solutions electronics industry,neutral
based helsinki ramirent branches 13 nordic central eastern european countries,neutral
"based 2005 calendar combined eur15 .8 bn pro forma annual revenues expected start operations 60,000 employees",neutral
bavaria industriekapital ag 2006 revenues ebitda 51,neutral
middle layer headbox equipped dilution control system,neutral
boats 4.1 0.4 2006,neutral
end 2006 number joint branch offices total 170,neutral
cameco typically prices contracts ratio fixed prices spot prices,neutral
capman stockholm headquartered private equity firm held close second private equity real estate fund continues push property sector,neutral
cargotec areas include container handling solutions area kalmar marine cargo handling offshore load handling solutions area macgregor,neutral
"cargotec totalled 3.4 billion employs approximately 11,000 people",neutral
cargotec service installation roof service center kalmar macgregor solutions gothenburg,neutral
citigroup inc nyse deutsche bank nyse db pohjola bank lead managers sale,neutral
coffee served starting eet event,neutral
combined 2006 27 ebitda,neutral
combined basware enterprise purchase pay portfolio provides high level automation procurement invoice,neutral
deal svp marketing product development gypsii,neutral
"componenta production lines similar sized products netherlands orhangazi turkey combined output approximately 100,000 tonnes 135",neutral
componenta offer subordinated loan subscription public,neutral
cs cabot main consumers czech slovak tires producers continental continental,neutral
divided material,neutral
currently 95 trainers house revenues,neutral
currently uses similar reach stackers container konecranes,neutral
currently palmberg putting finishing biggest plumbing refurbishment projects district vuosaari,neutral
"currently glaston employs approximately 1,500 persons",neutral
currently operates fleet carriers,neutral
customers include hotels retailers,neutral
customers wave cards payments similar touch cards transport systems,neutral
deliveries start second half start mill scheduled,neutral
delivery expected place later month,neutral
deutsche beteiligungs private equity fund manages bought 75 secondary buyout white financial investor co,neutral
earnings eps 2005 amounted loss eur1,neutral
earnings eps amounted loss eur0 .20,neutral
economic development china longer taking place east coast shanghai area vauramo says,neutral
eero currently vice president human resources long starting october,neutral
elcoteq expects level,neutral
elcoteq global service offering covers entire lifecycle products product development,neutral
"newswire 22 march 2011 release date total 13,000 talvivaara mining plc shares subscribed january 2011 28 february 2011 stock option rights 2007a",neutral
bank forecasts olvi second 6.4,neutral
established 1989 capman manages nordic buyout mezzanine technology life science real estate funds approximately euro billion billion total capital,neutral
interest income,neutral
exel board directors propose dividend 0.2 euro 0.3 2006 annual general meeting april 19,neutral
financing project come mainly china,neutral
component supplier componenta corporation omx helsinki cth1v monday 16 june changing pricing cycle increase raw material prices,neutral
construction yit hel yty1v agreed german facility engineering facility systems firm caverion eur73 .3,neutral
fibers plastics producer suominen corporation omx helsinki suy1v reported wednesday 22 october loss eur0 .8 eur55 .2,neutral
neste oil previously list fallen list completely,neutral
silicon wafer technology okmetic omx helsinki okm1v wednesday 17 september invest eur6 sensor wafer,neutral
silicon wafers maker okmetic september 17 invest total 15 euro 21.3 sensor wafer,neutral
fiskars engaged global supply marine energy equipment solutions associated wartsila corporation,neutral
fiskars founded 1649 oldest companies world largest manufacturer stainless steel scissors,neutral
fl private equity division manages companies including fl travel sterling,neutral
following acquisitions panostaja establish unit focus heat treatment metals,neutral
following vice president pharmaceutical trade jukka appointed managing director oriola addition current responsibilities,neutral
following divestment fiskars outdoor unit comprise brands gerber silva buster focus multi tools mobile aluminium boats,neutral
following issue number shares swedish grow,neutral
following transaction tulikivi operations soapstone fireplaces natural stone product ceramic products units,neutral
paid dividend apiece,neutral
eur3 paid dividend eur1 .30 apiece,neutral
fortum considering taking nuclear energy projects outside,neutral
2003 kyro strategy glaston growth,neutral
garmin fell 4.5 percent pm york google slid 0.7 percent,neutral
ge building facility wind power developer wind llc,neutral
glaston headquartered tampere growing international glass technology,neutral
totaled 4.3,neutral
engineering install valves liquefied natural gas lng plant built uae lng extraction gas plants operator uae,neutral
guangdong october 26 -- nokia telecommunications dongguan branch entered letter intent open nokia class qingyuan qingyuan city guangdong,neutral
joins technopolis kone held positions recently director service development kone middle eastern operations,neutral
high north,neutral
hk ruokatalo target know consumers,neutral
honkarakenne customer project biggest real estate companies kazakhstan according,neutral
production entirely labor intensive based small investments,neutral
etteplan turnover eur125 .2,neutral
stood 42 employees,neutral
etteplan reported turnover eur125 .2,neutral
avc systemhaus 10 usd 7.1,neutral
stockmann earned lats lats turnover,neutral
sanoma magazines expects level,neutral
addition considering start production russia,neutral
addition delegation visit sitra investment fund honkarakenne ltd nokia headquarters study teliasonera ltd jsc activities,neutral
addition stake megafon telecominvest currently owns 100 shares web plus st petersburg 51 telecom equipment producer peter number minor assets,neutral
addition software development design unit provide mechanical engineering electronics design,neutral
addition identity digital state approved mobile enables votes elections,neutral
april olvi range ciders expand apple cider green bottles shape,neutral
april june scanfil totalled 58.7 6.6,neutral
alma media focus quality developing chain operations,neutral
largest brands control 90 beer,neutral
july capital sold lewa gmbh making japan co,neutral
november government decreased ownership 31.1 percent 38 percent,neutral
sweden agreement covers data communication,neutral
automobile space brand cars,neutral
beginning negotiations estimated number reductions 50 maximum,neutral
czech republic profiling unit ostrava closed machinery relocated ruukki bigger plants hungary poland romania end,neutral
czech republic smaller profiling unit ostrava closed machinery gradually relocated ruukki bigger plants hungary poland romania end,neutral
totalled 50.0 4.7,neutral
totaled,neutral
incap contract manufacturing pvt ltd subsidiary incap corporation acquiring manufacturing unit tvs electronic ltd tumkur near bangalore crore,neutral
works invested product development research,neutral
comes complete touch screen system selection chosen function prices start pounds mark,neutral
grew norway denmark baltic countries,neutral
includes options additional 30 communal building sites construction supervision works construction sites,neutral
developed symbian software licensing consortium led nokia,neutral
estimated consolidated turnover kausta reach lt 53mn us$,neutral
application invoice purchase approval mobile device,neutral
owns shares amer sports corporation 0.11 capital voting rights,neutral
posted turnover 4.5 euro 6.1 1.5 euro 2.0 2006,neutral
ixonos finance acquisition 3.8 euro 5.2 loan,neutral
j+ñrvi suomen portti planning reduce use,neutral
sept 14 -- ixonos world leader development integration solutions handheld devices announced implementing touch screen mobile user interface solution intel atom processor based smartphones,neutral
kauko telko centralized administration appropriate parts transferred activities administration end,neutral
kemira r&d organization comprises approximately 750 people,neutral
l&t acquired 50 pct stake local sector oy beginning september,neutral
laavainen benecol known europe 15 years,neutral
latin america currently accounts approximately 40 tecnotree president ceo eero mertano recently told bnamericas,neutral
cover life cycle software information systems process modelling tailored software development hosting solution management maintenance support,neutral
oy earlier control saarelainen oy individual shareholders shareholder agreement,neutral
liquid handling products include electronic mechanical pipettes disposable tips maintenance research institutions healthcare industrial laboratories,neutral
adp news jan 13 industrial environmental measurement equipment maker vaisala omx vaias yesterday develop operational reference climate change,neutral
adpnews dec 23 norwegian financial sparebank gruppen osl board directors appointed today managing director claims collection subsidiary sparebank gruppen,neutral
m+ñkel+ñ demanding board discussions merger alma media media talentum,neutral
marathon estimates value remaining stake protalix 27,neutral
margin given chance purchase credit deutsche bank usd,neutral
marimekko considering measures matter,neutral
marketing use tikkurila existing infra structure local knowledge russia,neutral
metsaliitto sell 1.1 shares neomarkka accounting 18.3 pct neomarkka equity 12.7 pct voting rights,neutral
konecranes kito transfer distribution konecranes japanese joint venture konecranes kito,neutral
growth beer consumption took place far east latin america africa,neutral
substations support edge technology enables faster data traffic,neutral
raw materials come europe paid euros dollars place rubles,neutral
recently founded energy systems inc 80 biofuels president ceo led multiple defined strategy secured customers,neutral
motorola accounted 11.5 percent south korean handset end april samsung held 55 percent lg electronics 19 percent according korea based research,neutral
motorola inc united states came second shipments units 21.3 percent followed south korea samsung electronics co shipments units percent,neutral
mr president base metal division outotec executive committee outotec,neutral
mr appointed managing director incap contract manufacturing pvt ltd,neutral
mr doring eaton 1989 acted unit manager eaton power controls unit january,neutral
mr joins nokia siemens networks held senior management development positions 1997,neutral
mr started evening set featuring career years selection cover met mixed results,neutral
real corporation stock exchange announcement 29 september 2006 pm kyro corporation real corporation metsaliitto subsidiary agreed arrangement gives real option purchase kyroskoski natural gas kyro,neutral
real plans discontinue production standard coated fine paper mills,neutral
neste oil offer employees reduced,neutral
news corp web site display expanded broadband awards effort video,neutral
niam offer financial investors high return investments funds turn invest types properties,neutral
changes virala oy ab ownership shares tiimari taken place,neutral
financial details deployment disclosed,neutral
financial pricing details disclosed,neutral
planned closing date provided,neutral
service pricing details disclosed,neutral
nordea bank ab publ holds alma media shares representing capital voting rights,neutral
nordea pankki suomi ownership stonesoft corporation decreased 20,neutral
nordea syndicated loan,neutral
nordstjernan option buy 22.4 stake salcomp shares votes,neutral
operates processing facilities partnership municipalities,neutral
okmetic closed plant espoo early 2004 production lines site moved okmetic plants vantaa texas usa,neutral
okmetic global customer base network production plants contract manufacturers japan china,neutral
preliminary estimate hotel operate brand,neutral
largest projects magazine division sanomawsoy sanoma magazines international 2006 launch russian magazine,neutral
operations review totaled 11.3 remaining 2005 level,neutral
op pohjola capital adequacy ratio act credit institutions stood 12.1 ratio 12.1,neutral
customers include companies energy process industry sectors particular,neutral
key geographical markets europe russian federation middle east south africa japan,neutral
tools specifically designed needs users ict experts,neutral
"outotec delivery covers engineering supply construction circulating fluid bed calcination plant capacity 1,600 tons day",neutral
ova press 60 stake joint venture holds 40 stake,neutral
panostaja owns pct capital voting rights suomen helasto shares following exchange shares carried 30,neutral
panostaja plc today acquired entire capital suomen ltd provider printing,neutral
"paper real calculated 100,000 board co2 saved course 12 months equal generated driving 1,000 km car",neutral
reductions retirement arrangements,neutral
payment acquired shares cash price plus administration fee,neutral
pct lower,neutral
pharmaceutical czech republic global research data published recently analysis pharmaceutical markets czech republic,neutral
pharmaceutical italy global research data published recently analysis pharmaceutical markets italy,neutral
pharmaceutical netherlands global research data published recently analysis pharmaceutical markets netherlands,neutral
previously projected figure slightly lower,neutral
previously expected financial performance remain level,neutral
taxes totaled 12.1,neutral
qpr processguide available system solution centralized storage management process content desktop version qpr processguide xpress,neutral
oy owns shares satama interactive plc represents cent capital voting rights,neutral
renesas mobile europe ltd approximately 470 employees oulu,neutral
rihko sale enable concentrate grain based,neutral
rihko started manage raisio benecol summer 2006 tobacco european operations,neutral
rim blackberry 6.0 version mobile system,neutral
supermarket key customer center,neutral
controlled estonian owned real estate development member largest construction baltic countries,neutral
risto tekla executive vice president tekla structures cover entire design documentation workflow construction project,neutral
automotive supplies telecommunications electronics industry provider customers europe north america asia,neutral
best known,neutral
rsa shares closed 156.9 time going press,neutral
says expects capman announce additional transactions,neutral
russia video international holds controlling stake russian media ventures,neutral
outokumpu technology begin trading nordic exchange helsinki starting oct 10 list exchange friday,neutral
sampo major shareholder nordea owns trygvesta main competitor insurance,neutral
scanfil holdings include 100 contract electronics manufacturer scanfil ems,neutral
registration shares subscribed directed issue number panostaja shares voting rights,neutral
stora enso north america annual capacity tons employs people,neutral
stora enso receive 19.9 pct equity interest combined,neutral
stora release fourth earnings feb,neutral
storengy dedicated underground storage natural gas,neutral
talentum acquired pct stake varesvuo partners 1997 remaining 2002 2005,neutral
technopolis st petersburg telecommunications university russian support fund initiatives signed protocol intent set technopark st petersburg base st petersburg telecommunications university,neutral
technopolis operations oulu vantaa espoo jyvaskyla tampere preparing expand operations russia,neutral
technopolis set plot land measuring 4.6 hectares build park mikkonen,neutral
tekla 2006 approximately 50 euros result 13.6 euros,neutral
teleste expects start deliveries end,neutral
thanks extensive industry operations experience cybercom offers strategic technological expertise markets telecom industry media public sector retail banking financial,neutral
address house italian come going toy building,neutral
expo dongguan supported dongguan municipal government featuring computer accessories software communication network products,neutral
acquired main asset mobile authentication signing solution branded tectia provides authentication web mail ms tectia secure solutions applications resources,neutral
acquisition ramirent central eastern european growth strategy,neutral
agreement includes application maintenance support,neutral
agreement includes entire process managing mercator supply chain regions currently present,neutral
represents 25 billing latin america fastest growing regions,neutral
annual value contracts estimated usd 2mn years,neutral
area include central buildings honkarakenne started negotiations delivery,neutral
bank expects additional costs related october,neutral
bank leasing arm nordea ended 4.4 euros,neutral
board established remuneration committee following members chairman tapio heikki westerlund addition board decided nomination committee later stage,neutral
bond maturity years bank domestic bond program,neutral
bridge 14 development project,neutral
building house product development test laboratories,neutral
area slightly 2006,neutral
development initiatives north america headed,neutral
february 2011 way production design combined entity etteplan operations,neutral
transfer effect january connection 47 employees transfer elisa continuing employees,neutral
center built district mantsala mantsala porvoo road near direct rail link lahti jarvenpaa,neutral
changes significant,neutral
closing transaction took place today,neutral
closing transaction scheduled place january 10,neutral
combined capital funds expected 100mn-150mn,neutral
combined pro forma 140 euro 13 euro 17.5 2006,neutral
commission found meetings discuss cartel including restaurant november 1997 companies price increases,neutral
"committee proposes following remuneration monthly remuneration 5,000 chairman 3,500 deputy chairman 2,500 board members",neutral
companies upm fray bentos pulp mill forestal oriental specialising eucalyptus,neutral
eur2 .8 bn assets largest shareholders ilmarinen varma state pension fund,neutral
equipped complex collective moscow snow system,neutral
deployment danish network continues expects cover 75 danish population 2011,neutral
distribute dividend 2005,neutral
expects previous levels,neutral
expects 000,neutral
10.8 today approximately 120 employees estonia poland,neutral
pre tax 1.8 2005,neutral
120 employees annual approximately eur16,neutral
annual turnover .8,neutral
involved sale financial products including insurance car personal loans financial brokerage equipment finance leasing,neutral
operates principal divisions consumer packaging office papers papers pulp energy,neutral
plans increase unit specialist staff -- depending situation,neutral
reported 302 euro margin 16 pct 2006,neutral
set include digital printing printing preparation offset printing treatment send,neutral
transportation conducted tank lines southeastern transportation concentrating carrier liquid dry bulk,neutral
80 shares holding sold meadville holdings limited hong kong listed parent meadville,neutral
agreed eur160 unsecured credit line lenders,neutral
previously eb delivered custom solution lg electronics making commercially available mobile terminal vendors wireless operators,neutral
operations sold newly established gmbh present management plastics co owner,neutral
composite body coated hard coating layer produced thermal coating ground,neutral
connectivity unit 100 invoice customers number annual transactions stands nearly,neutral
contract includes option deliver additional 75 phases project,neutral
contract worth,neutral
contract value amounts 2.4,neutral
credit covers approximately 70 ship price,neutral
customer cooperative retailer,neutral
customer local mutual pension insurance co principal unit media alma media corp hel aln1v,neutral
customer site number,neutral
deal includes rental equipment related rental contract depot employees,neutral
deal line etteplan strategy operate partner global customers provide industrial technology design,neutral
decision reflects line produces nonwovens medical wipes applications automotive industry,neutral
decision import estonian meat meat products paper added,neutral
devices contains finnair application customer feed ideas product development,neutral
devices launched chinese late 2006,neutral
protocol developed according standards ietf rfc ietf rfc,neutral
divested activities 145.1 8.9,neutral
divested tietoenator area government manufacturing retail,neutral
dividend come 0.45 shares 0.43 shares paid accounts,neutral
division includes joint marketing controlling functions units,neutral
posted approximately kroons,neutral
ebrd funds provide 21.6 loan portion 10 euros syndicated commercial banks nordea bank plc pohjola bank plc,neutral
ebrd funds provide 21.6 loan portion 10 euros syndicated commercial banks nordea bank plc 7.7 euros pohjola bank plc 2.3 euros,neutral
ebrd funds provide 21.6 loan portion 10 euros syndicated commercial banks nordea bank plc 7.7 euros pohjola bank plc 2.3 euros,neutral
economic development trade ministry industry energy ministry kostroma regional administration russian timber union carrying work acquire investment construction pulp paper mill 2003,neutral
electricity networks grow mobile generation,neutral
energy sector accounted approximately 33 steel industry 57 transportation volume,neutral
enterprise value maritim food determined approximately eur15,neutral
equipment ixonos acquires deal includes mechanical engineering hardware antenna measurement laboratory facilities measurement audio cameras devices units testing mobile devices,neutral
equipment vaahto plant hollola delivery scheduled,neutral
estimated annual value frame agreement,neutral
estimated value deal usd 9.2,neutral
eur17 contract includes design construction works,neutral
executive countries brazil chile mexico lead ethernet segment brazil mexico early carrier ethernet mobile,neutral
expanded continue called newpage,neutral
expanded plant scheduled operational middle october,neutral
expansion finalized autumn,neutral
expansion delivered fourth 2006,neutral
facility consists seven term loan 200 euro 150 euro revolving credit facility,neutral
"facility area 19,000 sq plot plant located park purchased city forssa",neutral
figure include food exports,neutral
figure includes change fair value property portfolio,neutral
filter tips cover volume range 0.1 1200 -ál including sizes 10 20 100 120 200 300 1200 -ál volume capacities,neutral
final outcome rights offering reported 23 october,neutral
firm builds components mobile phones communications products,neutral
goal significant expansion northern baltic region,neutral
government started sell month putting percent stake teliasonera,neutral
posted 35.3 euro euro 1.0 2005,neutral
.6,neutral
turnover 2006 3.9,neutral
liquid handling segment offers laboratory equipment accessories including mechanical electronic pipettes disposable tips research institutions universities hospitals pharmaceutical food industries biohit brand,neutral
manufacture existing export oriented unit wartsila factory near mumbai,neutral
manufacturing begin pietarsaari beginning delivery place october,neutral
markets expect sell parts,neutral
merger telecoms operators expected result world fourth largest telecoms operator,neutral
significant capital expenditure items global enterprise resource planning erp project product development production machines,neutral
carried transferring hkscan production related property plant equipment holdings subsidiaries companies country hkscan,neutral
healthcare trade 145.1 155.2 8.9 7.9,neutral
power plants 2005,neutral
shares holders dividends fiscal 2006,neutral
newspaper best asset high quality journalistic content,neutral
non recurring costs caused talentum area restructuring 2.0 euro 2.7 included financial results second,neutral
ongoing project tekla structures exhibition centre developed engineers pvt ltd projects ltd,neutral
operations sold include manufacturing units france poland turkey units germany lithuania,neutral
options include total divestment shareholdings,neutral
orange handled scissors fiskars permanent design collection museum modern art york museum art,neutral
order covers design hardware software licences maintenance years,neutral
order includes extensive maintenance work shoe press delivered vaahto 2001,neutral
order consists outsourced application management support planning tecnotree party applications,neutral
order includes 48 ship cranes delivered 12 container built shipyard china,neutral
order values 6.9 consists design hardware software licences,neutral
orders include high power drives control,neutral
orders 26 machine room kone elevators installed 2006,neutral
oulu plant employs approximately 120 people,neutral
shares voting rights calculated proportion total number shares registered trade register total number voting rights related,neutral
subscription price shares subscribed option rights 1.35,neutral
plant scheduled completion late february hand areas january suppliers nokia aspocomp announced plans establish plants nokia complex invest 365 crore,neutral
"polish employs 1,000 people 70mn",neutral
portfolio comprises m2 space rate roughly let 140 tenants largest swedish government ericsson,neutral
program started summer originally estimated approximately years,neutral
proposal shareholders elect mr hannu board based long experience knowledge matters related elcoteq,neutral
remainder revenues come technology agreements firms,neutral
remaining funded debt danish bank,neutral
reorganisation carried transferring hkscan corporation production related property plant equipment holdings subsidiaries associates hkscan oy holding wholly owned hkscan corporation,neutral
report contains category level brand distribution information,neutral
result taxes loss euros,neutral
results enable preparation plant design capital estimates,neutral
retail chain launched correspond forecasts,neutral
russian gas giant invested 46 litas late 2004 owns 99.5 percent stock capital amounts litas,neutral
second acquired sweden ab mainly field parts manufacturing 10 employees 1.2,neutral
segments operates frozen food vegetable oil grain trading operations,neutral
selling consortium includes funds managed oko bank venture capital unit fund management industry investment government owned investment,neutral
solution tablet developed mobile multi window system enables use applications simultaneously example viewing calendar,neutral
solution installed usa support north american operations customer,neutral
"stockmann department store total floor space 8,000 square metres stockmann investment project price 12",neutral
studies expected start,neutral
swedish buyout firm sold remaining 22.4 percent stake months taking public,neutral
swedish maritime administration closed channel viking line normally en route stockholm,neutral
tanks delivered currently building chemical tank farm antwerp northern belgium,neutral
tekla structures product box needed recycled material,neutral
terms transactions remained undisclosed,neutral
total capacity factory approximately 100 engines,neutral
total emissions reduction 1999 2017 41,neutral
total floor area plant expansion square metres,neutral
total investment 2006 expected eur75,neutral
total investment eur58 wartsila eur29,neutral
total investment project approximately 36,neutral
total value agreement .0,neutral
total value contract,neutral
total value deal usd,neutral
total value project including plots transferred atria,neutral
total value project estimated 3.0 euro 4.4 2.0 euro 2.9 party licences 1.0 euro 1.5,neutral
total value contracts 21,neutral
transaction planned financed eur40 based loan granted standard chartered bank hong kong,neutral
transaction value cad 15 approximately 10,neutral
unit clients mainly field specialist goods textile shoe furniture businesses,neutral
value contract,neutral
value contract eur1 .0 poyry headquartered vantaa provides consulting engineering energy forestry infrastructure environment sectors,neutral
value contract 25mn,neutral
value contract total usd12,neutral
value contracts 3.3,neutral
value deal disclosed,neutral
value deal estimated,neutral
value deal disclosed,neutral
value multi agreement 2mn,neutral
value contract estimated eur40,neutral
value kind order amounts euro,neutral
web application handles quote quote agreements purchases invoice inventory management deliveries,neutral
venture 51 owned kemira 49 ivrcl operate inorganic coagulant manufacturing facility built state andhra pradesh operations second half 2011,neutral
works include laying natural stone installation underground heating surface water systems,neutral
previous subscriptions 2004 stock options,neutral
units built cargotec state art manufacturing facility san texas usa started operations,neutral
transactions strategy assets core,neutral
agreements customer acquisitions india taking tvs electronics contract manufacturing facility jun,neutral
time,neutral
"order delivered bring total output electricity italy generated wartsila equipment 1,300 mw",neutral
rating best highest countries central eastern europe,neutral
wood comes hand cover,neutral
tikkurila acquired majority stake paints autumn 2004,neutral
slide newest product releases fiskars,neutral
total value contract 10mn,neutral
trading velta uk uponor brand uponor long term partner supplying velta branded systems particularly commercial industrial building sector uk internationally,neutral
tulikivi manufactures heat retaining soapstone ceramic fireplaces natural stone products utility ceramics,neutral
tvo unit mw plant generated 14.2 twh ratio reactors described high international standards,neutral
tyrv+ñinen opinion airline time,neutral
law parliament grants licences build nuclear power plants,neutral
agreement larox transfer 10 employees engineering documentation related delivery projects product maintenance etteplan january,neutral
agreement benefon range twig integrated gps navigation mobile phone devices use jointly developed web based tracking location technology consumer commercial applications,neutral
terms agreement bunge acquire raisio brands manufacturing plants poland,neutral
transaction agreement metsaliitto purchase 24.7 metsa botnia shares upm real,neutral
underground parking facilities built floor,neutral
unit prices carriers vary 000 000 added,neutral
british makes proteins specific cover,neutral
upm biggest producer magazine paper europe 30 pct likely prices segment best flat analysts,neutral
upm kymmene indicated interest domestic,neutral
completion deal panostaja establish area focus heat treatment metals,neutral
vacon aims establish presence solar energy parts world end olli teva marketing director renewable energy applications,neutral
vaisala board directors propose dividend euro 1.24 annual general meeting,neutral
vaisala expertise data information systems based extensive experience investment r&d,neutral
valmet automotive reports 8mn,neutral
bring committed leadership strategic know buy,neutral
look forward future development says billing president nordstjernan,neutral
veidekke headquartered oslo norway scandinavian construction property development employees norway sweden denmark annual turnover .4 bn,neutral
indicate level investment unit purchased equipment nokia corporation mobile phone r&d laboratory jyvaeskylae,neutral
subscribe magazine,neutral
vianor sells tires cars trucks range car parts provides maintenance,neutral
viking line stx monday plans build 240 euro ferry launched turku stockholm route spring 2013,neutral
government certain stainless steel products duties based outokumpu today look enter supply indian railways soon,neutral
arrangement customer responsibilities mainly regional,neutral
"acquisition wireless unit approximately 1,100 employees transferred renesas electronics corporation",neutral
latest updates citycon strategy latest news units,neutral
minority shareholders expecting teliasonera bid sell shares,neutral
result taxes loss 0.6,neutral
fair value investment properties,neutral
according shipping viking line eu decision significant financial impact,neutral
point separate names palmberg lemcon,neutral
automation solutions developer cencorp corporation omx helsinki cnc1v reported thursday november loss eur1 .3 eur11 .9 january september,neutral
home decoration arts retailer tiimari plc omx helsinki tii1v reported monday 18 august loss eur3 .3 eur33 .9 january june,neutral
sale actively marketing,neutral
loss .6,neutral
impact cableway teleste estimated,neutral
transaction supports huhtamaki strategic review rigid plastic consumer goods operations says ceo jukka,neutral
february 2011 identity documents act makes mobile state approved electronic document february 2011 entered force,neutral
planned ethanol energy production plant operate correlation waste treatment unit paper mill,neutral
results expected late 2006,neutral
copying republication redistribution afx news content including framing similar means expressly prohibited prior written consent afx news,neutral
"reported 800,000 euro 1.2 sale varesvuo partners loss 400,000 euro caused sale program production subsidiary oy filmiteollisuus fine ab",neutral
high clarity filter meet required transport limits ore grades,neutral
strategy biohit planning diagnostics separate limited,neutral
benefon claims press giving mobile handset,neutral
split number shares 540 000 number shares 26 540,neutral
distribution prohibited,neutral
consequence works council reorganisation,neutral
negotiations reduction 21 persons taken place natural termination fixed term contracts,neutral
established 1987 srv private construction concern operations baltic countries russia,neutral
initial estimated total value contract 250 000 euros excluding vat,neutral
talk dates volume investment procedure,neutral
mr refused comment option nordea buying citadele bank,neutral
nokia announced released later,neutral
olli pekka kallasvuo elected vice chairman board,neutral
olli pekka laine appointed chairman erkki vice chairman board,neutral
risk exposure non life insurance moving 12 month expenses function non life insurance excluding expenses investment management expenses non life insurance investment portfolio allocation,neutral
secure files online like filling tax return making backup,neutral
challenge sources raw material risto ceo neste oil,neutral
try operations temporary lay offs different duration working hour arrangements training development efforts,neutral
effect remain short,neutral
ipad application joins iphone app monster range mobile applications job hunting,neutral
